# Time, setPoint, Actual Brake Current, prevsetPoint, MotorCurrentMotorSpeed
5.13,96.10,98.30,8.28,4.82
nan,nan,nan,nan,nan
5.14,96.10,98.30,7.92,4.79
5.15,96.10,94.50,7.14,4.86
nan,nan,nan,nan,nan
5.16,96.10,98.30,8.28,4.84
5.17,96.10,92.80,6.66,4.90
nan,nan,nan,nan,nan
5.18,96.10,95.50,8.64,4.88
5.19,96.10,94.50,8.34,4.86
nan,nan,nan,nan,nan
5.20,96.10,95.50,8.34,4.82
nan,nan,nan,nan,nan
5.21,96.10,96.10,7.74,4.79
5.22,96.10,95.00,7.50,4.86
nan,nan,nan,nan,nan
5.23,96.10,97.70,8.10,4.84
5.25,96.10,98.30,6.48,4.92
nan,nan,nan,nan,nan
5.26,96.10,97.70,8.52,4.90
5.27,96.10,95.00,9.42,4.86
nan,nan,nan,nan,nan
5.28,96.10,92.80,8.10,4.84
5.29,96.10,95.50,7.74,4.82
nan,nan,nan,nan,nan
5.30,96.10,95.50,7.08,4.88
5.31,96.10,96.60,7.08,4.94
nan,nan,nan,nan,nan
5.32,96.10,97.70,9.60,4.92
nan,nan,nan,nan,nan
5.33,96.10,98.30,8.88,4.88
5.34,96.10,96.60,7.80,4.86
nan,nan,nan,nan,nan
5.35,96.10,93.90,7.74,4.84
5.36,96.10,92.80,7.20,4.90
nan,nan,nan,nan,nan
5.37,96.10,97.20,6.18,4.99
5.38,96.10,94.50,6.84,4.96
nan,nan,nan,nan,nan
5.39,96.10,95.50,7.68,4.92
5.40,96.10,95.50,8.22,4.90
nan,nan,nan,nan,nan
5.41,96.10,95.00,7.80,4.96
5.42,96.10,96.60,8.64,4.92
nan,nan,nan,nan,nan
5.43,96.10,95.00,7.62,4.90
5.44,96.10,97.70,8.94,4.88
nan,nan,nan,nan,nan
5.45,96.10,93.40,8.52,4.84
5.46,96.10,96.60,7.14,4.92
nan,nan,nan,nan,nan
5.47,96.10,95.50,8.34,4.99
nan,nan,nan,nan,nan
5.48,96.10,94.50,8.76,4.88
5.49,96.10,94.50,7.74,4.84
nan,nan,nan,nan,nan
5.50,96.10,94.50,7.68,4.82
5.51,96.10,97.20,6.84,4.88
nan,nan,nan,nan,nan
5.52,96.10,95.50,6.84,4.94
5.53,96.10,97.70,8.88,4.92
nan,nan,nan,nan,nan
5.54,96.10,96.60,8.64,4.88
nan,nan,nan,nan,nan
5.55,96.10,96.10,8.28,4.86
5.57,96.10,95.50,8.46,4.75
nan,nan,nan,nan,nan
5.58,96.10,97.70,6.36,4.84
5.59,96.10,95.00,6.66,4.90
nan,nan,nan,nan,nan
5.60,96.10,95.50,8.22,4.88
5.61,96.10,95.00,7.62,4.94
nan,nan,nan,nan,nan
5.62,96.10,98.80,7.80,5.01
5.63,96.10,96.60,7.74,4.96
nan,nan,nan,nan,nan
5.64,96.10,95.50,9.18,4.84
nan,nan,nan,nan,nan
5.65,96.10,95.50,6.78,4.92
5.66,96.10,97.20,9.66,4.88
nan,nan,nan,nan,nan
5.67,96.10,95.50,8.70,4.86
5.68,96.10,98.30,8.64,4.84
nan,nan,nan,nan,nan
5.69,96.10,96.10,8.40,4.90
5.70,96.10,95.00,7.68,4.96
nan,nan,nan,nan,nan
5.71,96.10,95.00,6.78,4.94
5.72,96.10,95.50,8.64,4.90
nan,nan,nan,nan,nan
5.73,96.10,97.20,8.58,4.86
5.74,96.10,95.50,7.62,4.94
nan,nan,nan,nan,nan
5.75,96.10,96.10,6.84,5.01
5.76,96.10,93.40,9.24,4.86
nan,nan,nan,nan,nan
5.77,96.10,95.50,9.24,4.86
5.78,96.10,95.00,8.28,4.84
nan,nan,nan,nan,nan
5.79,96.10,94.50,7.68,4.82
nan,nan,nan,nan,nan
5.80,96.10,96.60,7.14,4.88
5.81,96.10,96.10,7.68,4.94
nan,nan,nan,nan,nan
5.82,96.10,91.70,9.54,4.92
5.83,96.10,96.10,7.74,4.99
nan,nan,nan,nan,nan
5.84,96.10,96.60,7.26,5.05
5.85,96.10,95.50,7.74,5.01
nan,nan,nan,nan,nan
5.86,96.10,95.00,9.06,4.90
5.87,96.10,97.70,8.64,4.86
nan,nan,nan,nan,nan
5.88,96.10,93.40,8.58,4.84
5.89,96.10,93.40,7.86,4.90
nan,nan,nan,nan,nan
5.90,96.10,93.90,7.62,4.96
nan,nan,nan,nan,nan
5.91,96.10,98.80,7.68,4.94
5.92,96.10,95.50,8.10,4.90
nan,nan,nan,nan,nan
5.93,96.10,97.20,6.78,4.96
5.94,96.10,93.40,6.36,5.03
nan,nan,nan,nan,nan
5.95,96.10,95.00,8.82,5.01
5.96,96.10,93.40,8.88,4.96
nan,nan,nan,nan,nan
5.97,96.10,93.90,7.80,4.92
5.98,96.10,95.00,7.80,4.90
nan,nan,nan,nan,nan
6.00,84.80,98.30,9.06,-0.00
nan,nan,nan,nan,nan
6.01,84.80,87.90,9.18,-0.00
nan,nan,nan,nan,nan
6.02,84.80,82.50,3.84,0.59
nan,nan,nan,nan,nan
6.03,84.80,88.50,3.84,1.25
6.04,84.80,82.00,4.86,1.89
nan,nan,nan,nan,nan
6.06,84.80,83.60,7.68,2.16
nan,nan,nan,nan,nan
6.07,84.80,86.30,8.52,2.25
6.08,84.80,85.20,7.38,2.35
nan,nan,nan,nan,nan
6.09,84.80,82.00,7.62,2.40
6.10,84.80,84.10,6.06,2.59
nan,nan,nan,nan,nan
6.11,84.80,84.70,5.76,2.76
nan,nan,nan,nan,nan
6.12,84.80,86.90,7.98,2.82
6.13,84.80,84.70,7.38,2.89
nan,nan,nan,nan,nan
6.14,84.80,84.10,6.30,2.99
6.15,84.80,83.60,8.76,2.95
nan,nan,nan,nan,nan
6.16,84.80,84.70,7.02,3.01
nan,nan,nan,nan,nan
6.17,84.80,83.60,6.72,3.03
6.19,84.80,84.70,8.22,3.08
nan,nan,nan,nan,nan
6.20,84.80,86.90,6.24,3.14
6.21,84.80,84.70,9.18,3.08
nan,nan,nan,nan,nan
6.22,84.80,84.70,6.84,3.14
nan,nan,nan,nan,nan
6.23,84.80,85.20,7.68,3.10
6.24,84.80,85.20,7.86,3.14
nan,nan,nan,nan,nan
6.25,84.80,84.70,6.84,3.25
6.26,84.80,82.00,7.68,3.20
nan,nan,nan,nan,nan
6.27,84.80,86.30,7.62,3.25
6.28,84.80,84.10,7.56,3.29
nan,nan,nan,nan,nan
6.29,84.80,86.90,6.66,3.33
nan,nan,nan,nan,nan
6.30,84.80,86.30,6.72,3.37
6.31,84.80,84.70,7.80,3.42
nan,nan,nan,nan,nan
6.32,84.80,86.30,7.14,3.46
6.33,84.80,86.90,6.84,3.44
nan,nan,nan,nan,nan
6.34,84.80,83.60,7.56,3.48
6.35,84.80,86.30,7.80,3.50
nan,nan,nan,nan,nan
6.36,84.80,85.80,6.78,3.54
nan,nan,nan,nan,nan
6.37,84.80,86.30,7.68,3.59
6.38,84.80,86.30,7.50,3.56
nan,nan,nan,nan,nan
6.40,84.80,84.10,7.68,3.48
6.41,84.80,82.50,7.44,3.52
nan,nan,nan,nan,nan
6.42,84.80,86.30,7.74,3.56
nan,nan,nan,nan,nan
6.43,84.80,83.60,6.84,3.59
6.44,84.80,83.60,6.72,3.63
nan,nan,nan,nan,nan
6.45,84.80,85.80,7.38,3.65
6.46,84.80,87.40,6.78,3.71
nan,nan,nan,nan,nan
6.47,84.80,82.50,7.32,3.73
6.48,84.80,83.60,7.98,3.67
nan,nan,nan,nan,nan
6.49,84.80,85.20,7.14,3.69
nan,nan,nan,nan,nan
6.50,84.80,84.70,6.48,3.82
6.51,84.80,85.80,7.62,3.78
nan,nan,nan,nan,nan
6.52,84.80,85.80,7.74,3.80
6.53,84.80,85.20,7.86,3.82
nan,nan,nan,nan,nan
6.54,84.80,85.80,6.78,3.84
nan,nan,nan,nan,nan
6.55,84.80,85.20,6.72,3.86
6.56,84.80,84.10,7.80,3.82
nan,nan,nan,nan,nan
6.58,84.80,85.20,7.68,3.84
6.59,84.80,86.90,6.96,3.86
nan,nan,nan,nan,nan
6.60,84.80,85.80,6.84,3.88
6.61,84.80,84.70,7.62,3.88
nan,nan,nan,nan,nan
6.62,84.80,83.60,7.74,3.90
6.63,84.80,83.60,6.72,3.92
nan,nan,nan,nan,nan
6.64,84.80,84.10,7.32,3.92
nan,nan,nan,nan,nan
6.65,84.80,86.90,7.86,3.95
6.66,84.80,85.80,7.20,3.90
nan,nan,nan,nan,nan
6.67,84.80,85.80,7.62,3.90
6.68,84.80,84.10,6.96,3.92
nan,nan,nan,nan,nan
6.69,84.80,86.30,6.78,4.03
6.70,84.80,84.70,6.90,4.05
nan,nan,nan,nan,nan
6.71,84.80,84.70,6.84,4.05
6.72,84.80,83.10,8.64,3.97
nan,nan,nan,nan,nan
6.73,84.80,86.30,7.74,3.99
nan,nan,nan,nan,nan
6.74,84.80,85.20,5.82,4.09
6.75,84.80,83.60,7.62,4.09
nan,nan,nan,nan,nan
6.76,84.80,83.60,8.28,4.05
6.77,84.80,88.50,6.90,4.05
nan,nan,nan,nan,nan
6.78,84.80,83.60,6.84,4.05
6.79,84.80,85.20,5.70,4.16
nan,nan,nan,nan,nan
6.80,84.80,85.20,7.50,4.18
6.81,84.80,86.30,7.74,4.18
nan,nan,nan,nan,nan
6.82,84.80,84.70,6.78,4.18
nan,nan,nan,nan,nan
6.83,84.80,84.10,7.50,4.18
6.84,84.80,86.30,8.58,4.14
nan,nan,nan,nan,nan
6.86,84.80,85.80,7.80,4.14
6.87,84.80,85.20,7.38,4.14
nan,nan,nan,nan,nan
6.88,84.80,82.50,6.12,4.24
6.89,84.80,83.10,6.06,4.33
nan,nan,nan,nan,nan
6.90,84.80,85.80,7.38,4.33
6.91,84.80,83.60,7.86,4.24
nan,nan,nan,nan,nan
6.92,84.80,84.70,6.78,4.24
nan,nan,nan,nan,nan
6.93,84.80,84.70,7.38,4.24
6.94,84.80,84.70,7.62,4.24
nan,nan,nan,nan,nan
6.95,84.80,85.80,6.36,4.26
6.96,84.80,84.10,6.30,4.37
nan,nan,nan,nan,nan
6.97,84.80,83.60,7.74,4.35
6.98,84.80,84.70,7.08,4.35
nan,nan,nan,nan,nan
6.99,84.80,84.70,6.72,4.35
nan,nan,nan,nan,nan
7.00,84.80,85.20,7.26,4.35
7.01,84.80,84.10,7.62,4.37
nan,nan,nan,nan,nan
7.02,84.80,88.50,6.78,4.37
7.03,84.80,86.90,6.72,4.35
nan,nan,nan,nan,nan
7.04,84.80,83.10,6.72,4.35
7.05,84.80,84.10,7.68,4.35
nan,nan,nan,nan,nan
7.06,84.80,84.70,7.86,4.33
nan,nan,nan,nan,nan
7.07,84.80,82.50,6.78,4.43
7.08,84.80,85.80,5.82,4.52
nan,nan,nan,nan,nan
7.09,84.80,83.60,7.98,4.43
7.10,84.80,83.10,7.56,4.43
nan,nan,nan,nan,nan
7.12,84.80,85.80,7.92,4.41
7.13,84.80,85.80,7.38,4.41
nan,nan,nan,nan,nan
7.14,84.80,82.50,5.88,4.50
7.15,84.80,84.70,7.08,4.50
nan,nan,nan,nan,nan
7.16,84.80,84.70,7.98,4.48
nan,nan,nan,nan,nan
7.17,84.80,84.10,7.26,4.48
7.18,84.80,83.60,7.74,4.45
nan,nan,nan,nan,nan
7.19,84.80,87.40,6.30,4.48
7.20,84.80,83.60,6.90,4.45
nan,nan,nan,nan,nan
7.21,84.80,83.60,6.06,4.56
7.22,84.80,83.10,7.68,4.54
nan,nan,nan,nan,nan
7.23,84.80,86.30,7.86,4.52
7.24,84.80,84.10,6.72,4.52
nan,nan,nan,nan,nan
7.25,84.80,84.10,5.76,4.60
7.26,84.80,82.50,7.62,4.58
nan,nan,nan,nan,nan
7.27,84.80,86.30,7.56,4.56
nan,nan,nan,nan,nan
7.28,84.80,85.80,6.72,4.56
7.29,84.80,85.20,7.92,4.43
nan,nan,nan,nan,nan
7.30,84.80,85.80,6.78,4.45
7.31,84.80,84.10,6.66,4.45
nan,nan,nan,nan,nan
7.32,84.80,85.80,5.70,4.65
7.33,84.80,82.00,7.80,4.62
nan,nan,nan,nan,nan
7.34,84.80,82.50,6.78,4.60
7.35,84.80,81.40,8.40,4.50
nan,nan,nan,nan,nan
7.36,84.80,84.10,6.72,4.48
nan,nan,nan,nan,nan
7.37,84.80,84.70,5.82,4.56
7.39,84.80,84.10,5.82,4.69
nan,nan,nan,nan,nan
7.40,84.80,84.70,7.68,4.67
7.41,84.80,84.70,7.14,4.65
nan,nan,nan,nan,nan
7.42,84.80,83.10,7.44,4.62
7.43,84.80,83.60,7.20,4.60
nan,nan,nan,nan,nan
7.44,84.80,83.60,6.84,4.58
7.45,84.80,83.10,5.94,4.67
nan,nan,nan,nan,nan
7.46,84.80,83.10,6.96,4.75
nan,nan,nan,nan,nan
7.47,84.80,86.90,7.62,4.73
7.48,84.80,83.60,9.84,4.54
nan,nan,nan,nan,nan
7.49,84.80,88.50,6.84,4.52
7.50,84.80,89.00,6.12,4.60
nan,nan,nan,nan,nan
7.51,84.80,85.80,6.60,4.69
7.52,84.80,82.00,6.66,4.75
nan,nan,nan,nan,nan
7.53,84.80,83.10,7.20,4.73
nan,nan,nan,nan,nan
7.54,84.80,85.80,6.78,4.71
7.55,84.80,85.20,7.68,4.62
nan,nan,nan,nan,nan
7.56,84.80,85.20,7.68,4.60
7.57,84.80,85.20,7.20,4.69
nan,nan,nan,nan,nan
7.58,84.80,84.70,7.32,4.67
7.59,84.80,84.10,5.88,4.75
nan,nan,nan,nan,nan
7.60,84.80,82.50,6.72,4.73
7.61,84.80,81.40,7.44,4.69
nan,nan,nan,nan,nan
7.62,84.80,84.10,6.96,4.67
nan,nan,nan,nan,nan
7.63,84.80,85.20,5.58,4.75
7.64,84.80,84.70,7.32,4.75
nan,nan,nan,nan,nan
7.66,84.80,83.10,8.70,4.73
7.67,84.80,85.80,6.90,4.71
nan,nan,nan,nan,nan
7.68,84.80,87.40,6.84,4.77
7.69,84.80,83.60,5.94,4.86
nan,nan,nan,nan,nan
7.70,84.80,87.40,8.28,4.82
7.71,84.80,86.90,7.14,4.79
nan,nan,nan,nan,nan
7.72,84.80,86.90,7.68,4.67
7.73,84.80,85.80,6.78,4.67
nan,nan,nan,nan,nan
7.74,84.80,85.20,6.30,4.73
7.75,84.80,85.80,5.76,4.82
nan,nan,nan,nan,nan
7.76,84.80,86.30,6.66,4.82
nan,nan,nan,nan,nan
7.77,84.80,85.20,8.70,4.77
7.78,84.80,84.10,7.86,4.75
nan,nan,nan,nan,nan
7.79,84.80,87.40,6.84,4.73
7.80,84.80,82.50,6.30,4.79
nan,nan,nan,nan,nan
7.81,84.80,87.90,5.76,4.88
7.82,84.80,86.90,8.34,4.84
nan,nan,nan,nan,nan
7.83,84.80,83.60,7.68,4.82
7.84,84.80,85.80,7.80,4.79
nan,nan,nan,nan,nan
7.85,84.80,83.10,6.84,4.77
7.86,84.80,84.10,6.78,4.75
nan,nan,nan,nan,nan
7.87,84.80,82.00,5.76,4.82
7.88,84.80,85.80,5.82,4.90
nan,nan,nan,nan,nan
7.89,84.80,83.60,8.94,4.86
7.90,84.80,85.20,7.62,4.84
nan,nan,nan,nan,nan
7.91,84.80,84.70,7.32,4.82
nan,nan,nan,nan,nan
7.92,84.80,85.80,6.78,4.79
7.93,84.80,84.10,5.58,4.88
nan,nan,nan,nan,nan
7.94,84.80,87.90,7.68,4.84
7.95,84.80,85.80,7.50,4.82
nan,nan,nan,nan,nan
7.96,84.80,86.30,6.96,4.79
7.97,84.80,84.10,6.60,4.86
nan,nan,nan,nan,nan
7.98,84.80,81.40,6.72,4.92
7.99,84.80,87.40,6.90,4.90
nan,nan,nan,nan,nan
8.00,84.80,84.10,7.14,4.86
8.01,84.80,84.70,7.26,4.84
nan,nan,nan,nan,nan
8.02,84.80,83.60,6.30,4.84
nan,nan,nan,nan,nan
8.03,84.80,83.60,5.82,4.90
8.04,84.80,87.40,7.74,4.88
nan,nan,nan,nan,nan
8.06,84.80,80.90,7.08,4.84
8.07,84.80,83.10,6.84,4.82
nan,nan,nan,nan,nan
8.08,84.80,83.60,6.66,4.77
8.09,84.80,87.40,5.76,4.86
nan,nan,nan,nan,nan
8.10,84.80,89.00,5.94,4.94
nan,nan,nan,nan,nan
8.11,84.80,85.20,6.66,4.92
8.12,84.80,85.20,8.16,4.88
nan,nan,nan,nan,nan
8.13,84.80,84.10,6.00,4.94
8.14,84.80,84.10,6.78,4.92
nan,nan,nan,nan,nan
8.15,84.80,85.80,6.66,4.90
8.16,84.80,82.00,7.86,4.86
nan,nan,nan,nan,nan
8.17,84.80,85.80,7.44,4.84
8.18,84.80,84.70,6.78,4.82
nan,nan,nan,nan,nan
8.19,84.80,83.10,6.72,4.79
8.20,84.80,85.20,6.84,4.75
nan,nan,nan,nan,nan
8.21,84.80,84.10,6.36,4.84
nan,nan,nan,nan,nan
8.22,84.80,83.60,5.82,4.92
8.23,84.80,84.10,6.66,4.90
nan,nan,nan,nan,nan
8.24,84.80,82.50,8.70,4.86
8.25,84.80,82.00,7.68,4.84
nan,nan,nan,nan,nan
8.26,84.80,85.80,6.84,4.90
8.27,84.80,85.20,7.02,4.88
nan,nan,nan,nan,nan
8.28,84.80,85.20,7.62,4.84
8.29,84.80,83.10,6.72,4.82
nan,nan,nan,nan,nan
8.30,84.80,83.60,7.14,4.88
8.31,84.80,84.70,6.84,4.96
nan,nan,nan,nan,nan
8.32,84.80,83.10,7.68,4.92
8.33,84.80,80.30,7.56,4.79
nan,nan,nan,nan,nan
8.34,84.80,84.70,5.82,4.88
8.35,84.80,86.90,6.72,4.84
nan,nan,nan,nan,nan
8.36,84.80,84.70,6.54,4.90
8.37,84.80,81.40,5.88,4.99
nan,nan,nan,nan,nan
8.38,84.80,85.80,7.74,4.96
nan,nan,nan,nan,nan
8.39,84.80,85.20,7.92,4.84
8.40,84.80,83.60,6.60,4.90
nan,nan,nan,nan,nan
8.41,84.80,89.60,7.38,4.88
8.43,84.80,84.10,6.66,4.94
nan,nan,nan,nan,nan
8.44,84.80,85.20,8.16,4.90
8.45,84.80,85.20,7.38,4.88
nan,nan,nan,nan,nan
8.46,84.80,87.90,6.18,4.94
nan,nan,nan,nan,nan
8.47,84.80,83.10,6.54,4.94
8.48,84.80,86.30,6.72,5.01
nan,nan,nan,nan,nan
8.49,84.80,86.30,7.14,4.96
8.50,84.80,84.70,7.14,4.92
nan,nan,nan,nan,nan
8.51,84.80,85.20,6.78,4.90
8.52,84.80,80.90,6.72,4.96
nan,nan,nan,nan,nan
8.53,84.80,84.10,6.90,4.92
nan,nan,nan,nan,nan
8.54,84.80,84.10,5.70,5.03
8.55,84.80,81.40,7.86,4.99
nan,nan,nan,nan,nan
8.56,84.80,87.90,7.68,4.94
8.57,84.80,85.80,6.72,4.92
nan,nan,nan,nan,nan
8.58,84.80,85.80,6.72,4.88
8.59,84.80,86.90,4.92,4.96
nan,nan,nan,nan,nan
8.60,84.80,85.80,6.18,5.03
8.61,84.80,82.00,7.98,4.99
nan,nan,nan,nan,nan
8.62,84.80,87.40,7.68,4.94
nan,nan,nan,nan,nan
8.63,84.80,83.60,7.62,4.84
8.64,84.80,87.40,6.30,4.92
nan,nan,nan,nan,nan
8.65,84.80,85.20,5.88,4.99
8.66,84.80,85.20,7.68,4.94
nan,nan,nan,nan,nan
8.67,84.80,86.90,8.34,4.90
8.68,84.80,85.20,7.80,4.88
nan,nan,nan,nan,nan
8.70,84.80,85.80,7.50,4.94
8.71,84.80,86.90,8.10,4.92
nan,nan,nan,nan,nan
8.72,84.80,85.20,7.02,4.99
nan,nan,nan,nan,nan
8.73,84.80,84.10,6.30,4.96
8.74,84.80,87.40,5.82,5.03
nan,nan,nan,nan,nan
8.75,84.80,82.50,7.68,5.01
8.76,84.80,83.60,8.58,4.86
nan,nan,nan,nan,nan
8.77,84.80,86.30,7.14,4.84
8.78,84.80,83.10,6.42,4.90
nan,nan,nan,nan,nan
8.79,84.80,85.20,6.84,4.88
8.80,84.80,85.20,6.72,4.94
nan,nan,nan,nan,nan
8.81,84.80,84.70,7.68,4.92
8.82,84.80,82.50,7.50,4.99
nan,nan,nan,nan,nan
8.83,84.80,85.20,7.74,4.94
8.84,84.80,83.60,7.50,4.92
nan,nan,nan,nan,nan
8.85,84.80,83.60,7.20,4.88
8.86,84.80,82.00,6.72,4.94
nan,nan,nan,nan,nan
8.87,84.80,84.10,5.82,5.03
8.88,84.80,86.30,7.68,4.99
nan,nan,nan,nan,nan
8.89,84.80,84.70,9.12,4.86
nan,nan,nan,nan,nan
8.90,84.80,86.30,6.66,4.94
8.91,84.80,82.50,6.54,5.01
nan,nan,nan,nan,nan
8.92,84.80,83.60,7.74,4.96
8.93,84.80,85.80,6.78,4.94
nan,nan,nan,nan,nan
8.94,84.80,84.10,6.78,4.90
8.95,84.80,86.90,5.88,4.96
nan,nan,nan,nan,nan
8.96,84.80,84.10,5.82,5.03
8.97,84.80,82.50,7.86,5.01
nan,nan,nan,nan,nan
8.98,84.80,84.70,7.68,4.96
8.99,84.80,85.20,6.72,4.94
nan,nan,nan,nan,nan
9.00,15.90,86.90,8.40,-0.00
9.01,15.90,74.40,10.08,-0.00
nan,nan,nan,nan,nan
9.02,15.90,63.00,4.08,0.59
nan,nan,nan,nan,nan
9.04,15.90,48.90,2.82,1.25
nan,nan,nan,nan,nan
9.05,15.90,36.90,1.08,2.06
nan,nan,nan,nan,nan
9.06,15.90,26.60,3.90,2.50
9.07,15.90,13.60,3.90,2.67
nan,nan,nan,nan,nan
9.08,15.90,11.40,1.02,3.01
nan,nan,nan,nan,nan
9.09,15.90,16.30,1.38,3.27
9.11,15.90,17.40,1.14,3.50
nan,nan,nan,nan,nan
9.12,15.90,15.80,0.84,3.73
nan,nan,nan,nan,nan
9.13,15.90,19.00,1.32,3.88
9.14,15.90,16.30,1.32,4.01
nan,nan,nan,nan,nan
9.15,15.90,15.80,1.44,4.12
9.16,15.90,15.80,1.98,4.12
nan,nan,nan,nan,nan
9.17,15.90,15.20,1.92,4.12
9.18,15.90,14.20,0.84,4.22
nan,nan,nan,nan,nan
9.19,15.90,18.50,1.08,4.33
9.20,15.90,16.30,1.68,4.33
nan,nan,nan,nan,nan
9.21,15.90,15.80,1.02,4.41
9.22,15.90,16.30,1.86,4.41
nan,nan,nan,nan,nan
9.23,15.90,19.60,1.80,4.39
9.24,15.90,15.80,0.00,4.50
nan,nan,nan,nan,nan
9.25,15.90,16.30,1.98,4.48
9.26,15.90,19.00,1.02,4.48
nan,nan,nan,nan,nan
9.27,15.90,15.80,1.86,4.45
9.28,15.90,14.70,2.04,4.45
nan,nan,nan,nan,nan
9.29,15.90,17.40,1.50,4.43
9.30,15.90,15.80,0.06,4.54
nan,nan,nan,nan,nan
9.31,15.90,16.90,1.50,4.52
9.32,15.90,15.80,1.50,4.50
nan,nan,nan,nan,nan
9.33,15.90,12.00,0.00,4.58
9.34,15.90,16.30,0.78,4.58
nan,nan,nan,nan,nan
9.35,15.90,15.80,1.98,4.56
9.36,15.90,16.30,2.22,4.45
nan,nan,nan,nan,nan
9.37,15.90,18.00,1.02,4.54
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
9.40,15.90,14.70,1.98,4.50
nan,nan,nan,nan,nan
9.41,15.90,16.30,1.68,4.48
9.42,15.90,15.80,0.00,4.58
nan,nan,nan,nan,nan
9.43,15.90,14.20,1.02,4.65
9.44,15.90,14.70,1.92,4.54
nan,nan,nan,nan,nan
9.45,15.90,17.40,0.60,4.62
9.46,15.90,12.50,1.44,4.60
nan,nan,nan,nan,nan
9.47,15.90,16.30,0.96,4.58
nan,nan,nan,nan,nan
nan,nan,nan,nan,nan
9.49,15.90,13.10,0.00,4.75
nan,nan,nan,nan,nan
9.51,15.90,18.00,2.94,4.69
nan,nan,nan,nan,nan
9.52,15.90,15.80,2.82,4.58
nan,nan,nan,nan,nan
9.53,15.90,14.70,1.86,4.48
9.54,15.90,14.20,0.24,4.56
nan,nan,nan,nan,nan
9.55,15.90,14.20,0.90,4.65
9.56,15.90,16.90,0.06,4.73
nan,nan,nan,nan,nan
9.57,15.90,14.70,1.50,4.71
9.58,15.90,17.40,1.74,4.69
nan,nan,nan,nan,nan
9.59,15.90,13.60,1.68,4.67
9.60,15.90,15.80,1.38,4.65
nan,nan,nan,nan,nan
9.61,15.90,15.20,1.44,4.62
9.62,15.90,14.70,1.02,4.71
nan,nan,nan,nan,nan
9.63,15.90,14.20,1.68,4.69
9.64,15.90,14.20,1.26,4.67
nan,nan,nan,nan,nan
9.65,15.90,16.30,0.06,4.75
9.66,15.90,14.70,1.92,4.71
nan,nan,nan,nan,nan
9.67,15.90,13.60,1.92,4.69
9.68,15.90,16.30,0.00,4.77
nan,nan,nan,nan,nan
9.69,15.90,16.30,1.08,4.75
9.70,15.90,19.00,1.80,4.73
nan,nan,nan,nan,nan
9.71,15.90,14.70,1.86,4.71
9.72,15.90,16.90,1.56,4.69
nan,nan,nan,nan,nan
9.73,15.90,14.20,0.96,4.75
9.74,15.90,12.50,0.00,4.84
nan,nan,nan,nan,nan
9.75,15.90,14.20,0.96,4.82
9.76,15.90,16.30,1.62,4.79
nan,nan,nan,nan,nan
9.77,15.90,13.60,2.46,4.67
9.78,15.90,15.20,1.32,4.65
nan,nan,nan,nan,nan
9.79,15.90,16.90,0.90,4.73
9.80,15.90,18.50,1.08,4.69
nan,nan,nan,nan,nan
9.81,15.90,16.90,0.96,4.77
9.82,15.90,15.80,1.86,4.75
nan,nan,nan,nan,nan
9.83,15.90,18.50,0.96,4.82
9.84,15.90,15.20,1.02,4.79
nan,nan,nan,nan,nan
9.85,15.90,17.40,1.44,4.77
9.86,15.90,16.30,1.50,4.75
nan,nan,nan,nan,nan
9.87,15.90,15.80,1.80,4.73
9.88,15.90,17.40,0.90,4.79
nan,nan,nan,nan,nan
9.89,15.90,13.10,0.06,4.88
9.90,15.90,15.80,1.98,4.84
nan,nan,nan,nan,nan
9.91,15.90,15.80,1.02,4.82
9.92,15.90,16.30,1.98,4.79
nan,nan,nan,nan,nan
9.93,15.90,16.90,1.92,4.77
9.94,15.90,16.90,1.32,4.75
nan,nan,nan,nan,nan
9.95,15.90,16.30,1.02,4.82
9.96,15.90,16.90,0.06,4.88
nan,nan,nan,nan,nan
9.97,15.90,16.90,1.02,4.86
9.98,15.90,14.20,1.20,4.84
9.99,15.90,15.80,1.98,4.82
nan,nan,nan,nan,nan
10.00,15.90,16.90,1.50,4.77
10.01,15.90,14.70,1.02,4.75
nan,nan,nan,nan,nan
10.02,15.90,16.90,1.02,4.73
10.03,15.90,16.90,0.90,4.82
nan,nan,nan,nan,nan
10.04,15.90,15.20,1.02,4.88
nan,nan,nan,nan,nan
10.05,15.90,15.80,1.08,4.86
10.06,15.90,16.90,1.92,4.82
nan,nan,nan,nan,nan
10.07,15.90,16.90,1.08,4.79
10.08,15.90,13.60,1.02,4.77
nan,nan,nan,nan,nan
10.09,15.90,15.80,1.02,4.84
10.10,15.90,18.00,0.00,4.92
nan,nan,nan,nan,nan
10.11,15.90,15.80,1.98,4.88
10.12,15.90,18.00,1.98,4.75
nan,nan,nan,nan,nan
10.13,15.90,16.30,0.30,4.84
10.14,15.90,15.20,1.08,4.82
nan,nan,nan,nan,nan
10.15,15.90,18.00,0.96,4.88
10.16,15.90,15.80,1.92,4.86
nan,nan,nan,nan,nan
10.17,15.90,13.10,1.02,4.92
10.18,15.90,16.90,1.86,4.88
nan,nan,nan,nan,nan
10.19,15.90,16.30,1.14,4.86
10.20,15.90,17.40,0.90,4.92
nan,nan,nan,nan,nan
10.21,15.90,15.80,0.00,4.99
10.22,15.90,14.20,1.32,4.96
nan,nan,nan,nan,nan
10.23,15.90,13.60,1.92,4.92
